occupation_id,occupation_preferred_label,occupation_hidden_labels,occupation_description,isco_group_concept_type,isco_group_code,isco_preferred_label,isco_group_description,occupation_skill_relation_type,occupation_skill_skill_type,training_description,training_is_online,training_name,training_is_required,training_is_to_acquire
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,132,"Manufacturing, mining, construction, and distribution managers","Manufacturing, mining, construction and distribution managers plan, organize and coordinate the manufacturing, mineral extraction, construction, supply, storage and transportation operations, either as the manager of a department or as the general manager of an enterprise or organization that does not have a hierarchy of managers.
Tasks performed usually include: planning details of activities in terms of output quality and quantity, cost, timeliness and labour requirements; controlling the operation of plant and quality procedures through planning of maintenance, designation of operating hours and supply of equipment; preparing tenders and contract bids; establishing and managing budgets, monitoring production output and costs, and adjusting processes and resources to minimize costs; overseeing the acquisition and installation of new plant and equipment; controlling the preparation of production records and reports; coordinating the implementation of health and safety requirements; planning and directing daily operations; overseeing the selection, training and performance of staff.
Occupations in this minor group are classified into the following unit groups:
1321 Manufacturing Managers
1322 Mining Managers
1323 Construction Managers
1324 Supply, Distribution and Related Managers
",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,1321,Manufacturing managers,"Manufacturing managers plan, direct and coordinate activities concerned with the production of goods, the production and distribution of electricity, gas and water, and the collection, treatment and disposal of waste.  They may manage the production departments of large enterprises or be the managers of small manufacturing companies. 
Tasks include -
(a)  determining, implementing and monitoring production strategies, policies and plans; 
(b)  planning details of production activities in terms of output quality and quantity, cost, time available and labour requirements;
(c)  controlling the operation of production plant and quality procedures through planning of maintenance, designation of operating hours and supply of parts and tools;
(d)  establishing and managing budgets, monitoring production output and costs, and adjusting processes and resources to minimize costs;
(e)  consulting with and informing other managers about production matters;
(f)  overseeing the acquisition and installation of new plant and equipment; 
(g)  controlling the preparation of production records and reports;
(h)  coordinating the implementation of occupational health and safety requirements;
(i)   identifying business opportunities and determining products to be manufactured;
(j)   researching and implementing regulatory and statutory requirements affecting manufacturing operations and the environment;
(k)  overseeing the provision of quotations for the manufacture of specialized goods and establishing contracts with customers and suppliers;
(l)  overseeing the selection, training and performance of staff.
Examples of the occupations classified here:
-  Manufacturer
-  Manufacturing manager
-  Production and operations manager (manufacturing)
Some related occupations classified elsewhere:
-  Production supervisor (manufacturing) - 3122
",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,1322,Mining managers,"Mining managers plan, direct and coordinate the production activities of mining, quarrying and oil and gas extraction operations, either as the manager of a department or as the general manager of an enterprise or organization that does not have a hierarchy of managers.
Tasks include -
(a)  conferring with other managers to set production quotas, plan extraction sites and develop policies for the removal of raw materials;
(b)  evaluating efficiency of production sites to determine adequacy of personnel, equipment and technologies used, and make changes to work schedules or equipment when necessary;
(c)  planning details of production activities in terms of output quality and quantity, cost, time available and labour requirements;
(d)  controlling the operation of plant and quality procedures through planning of maintenance, designation of operating hours and supply of equipment;
(e)  establishing and managing budgets, monitoring production output and costs, and adjusting processes and resources to minimize costs;
(f)  overseeing the acquisition and installation of new plant and equipment; 
(g)  controlling the preparation of production records and reports;
(h)  coordinating the implementation of health and safety requirements;
(i)  researching and implementing regulatory and statutory requirements affecting mineral extraction operations and the environment;
(j)  overseeing the selection, training and performance of staff.
Examples of the occupations classified here:
-  Mine manager
-  Production manager (mine)
-  Production manager (oil and gas extraction)
-  Production manager (quarry)
-  Quarry manager
Some related occupations classified elsewhere:
-  Mine deputy - 3121
-  Mine supervisor - 3121
-  Mine under-manager - 3121
-  Quarry supervisor - 3121
",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,1323,Construction managers,"Construction managers plan, direct and coordinate the construction of civil engineering projects, buildings and dwellings, either as the manager of a department or as the general manager of an enterprise or organization that does not have a hierarchy of managers.
Tasks include - 
(a)  interpreting architectural drawings and specifications;
(b)  coordinating labour resources and procurement and delivery of materials, plant and equipment; 
(c)  negotiating with building owners, property developers and subcontractors involved in the construction process to ensure projects are completed on time and within budget;
(d)  preparing tenders and contract bids; 
(e)  operating and implementing coordinated work programmes for sites; 
(f)  ensuring adherence to building legislation and standards of performance, quality, cost and safety;
(g)  arranging submission of plans to local authorities; 
(h)  building under contract, or subcontracting specialized building services;
(i)  arranging building inspections by relevant authorities;
(j)  establishing and managing budgets, controlling expenditure and ensuring the efficient use of resources;
(k)  overseeing the selection, training and performance of staff and subcontractors.
Examples of the occupations classified here:
-  Civil engineering project manager
-  Construction project manager 
-  Project builder
Some related occupations classified elsewhere:
-  Building construction supervisor - 3123
-  House builder - 7111
",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,1324,"Supply, distribution and related managers","Supply, distribution and related managers plan, direct and coordinate passenger transportation systems and facilities and the supply, transportation, storage and distribution of goods, either as the manager of a department or as the general manager of an enterprise or organization that does not have a hierarchy of managers.
Tasks include - 
(a)  determining, implementing and monitoring purchasing, storage and distribution strategies, policies and plans; 
(b)  preparing and implementing plans to maintain required stock levels at minimum cost; 
(c)  negotiating contracts with suppliers to meet quality, cost and delivery requirements; 
(d)  monitoring and reviewing storage and inventory systems to meet supply requirements, and control stock levels; 
(e)  overseeing the dispatch of road vehicles, trains, vessels or aircraft;
(f)  operating recording systems to track all movements of goods, and ensuring reordering and restocking at optimal times;
(g)  liaising with other departments and customers concerning requirements for outward goods and associated forwarding transportation;
(h)  overseeing the recording of purchase, storage and distribution transactions;
(i)  establishing and managing budgets, controlling expenditure and ensuring the efficient use of resources;
(j)  establishing and directing operational and administrative procedures; 
(k)  planning and directing daily operations;
(l)  overseeing the selection, training and performance of staff.
Examples of the occupations classified here:
-  Bus station manager 
-  Logistics manager 
-  Purchasing manager
-  Railway station manager
-  Railway station master
-  Supply and distribution manager
-  Supply chain manager
-  Transport company manager
-  Urban transit system manager
-  Warehouse manager
Note
Chief executives of major airports, railway companies, urban transit systems and other transportation corporations that have hierarchies of managers are included in Unit Group 1120: Managing Directors and Chief Executives.
",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,133,Information and communications technology service managers,"Information and communications technology services managers plan, direct and coordinate the acquisition, development, maintenance and use of computer and telecommunication systems, either as the manager of a department or as the general manager of an enterprise or organization that does not have a hierarchy of managers.
Tasks performed usually include: consulting with users, management, vendors and technicians to assess computing needs and system requirements, and specifying technology to meet those needs; formulating and directing information and communication technology (ICT) strategies, policies and plans; directing the selection and installation of ICT resources and the provision of user training; directing ICT operations, analysing workflow, establishing priorities, developing standards and setting deadlines; overseeing the security of ICT systems; assigning, reviewing, managing and leading the work of systems analysts, programmers and other computer-related workers; evaluating the organization",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,1330,Information and communications technology service managers,"Information and communications technology services managers plan, direct and coordinate the acquisition, development, maintenance and use of computer and telecommunication systems, either as the manager of a department or as the general manager of an enterprise or organization that does not have a hierarchy of managers.
Tasks include -
(a)  consulting with users, management, vendors and technicians to assess computing needs and system requirements, and specifying technology to meet those needs; 
(b)  formulating and directing information and communication technology (ICT) strategies, policies and plans; 
(c)  directing the selection and installation of ICT resources and the provision of user training; 
(d)  directing ICT operations, analysing workflow, establishing priorities, developing standards and setting deadlines;
(e)  overseeing the security of ICT systems;
(f)  assigning, reviewing, managing and leading the work of systems analysts, programmers and other computer-related workers;
(g)  evaluating the organization",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,134,Professional services managers,"Professional services managers plan, direct and coordinate the provision of child care, health, welfare, education and other professional services, and manage the branches of institutions providing financial and insurance services.
Tasks performed usually include: formulating policies and plans for the provision of services and operation of establishments; setting standards and objectives; developing and implementing programmes and services to meet the needs of clients; directing and coordinating the allocation of resources; liaising with parents, boards, funding bodies, the community representatives and related agencies to discuss areas of cooperation and coordination; monitoring and controlling expenditure; overseeing the selection, development and performance of staff; preparing, or arranging for the preparation of, reports, budgets and forecasts; representing the organization in negotiations with other agencies, and at conventions, seminars, public hearings and forums.
Occupations in this minor group are classified into the following unit groups:
1341 Child Care Services Managers
1342 Health Services Managers
1343 Aged Care Services Managers
1344 Social Welfare Managers
1345 Education Managers
1346 Financial and Insurance Services Branch Managers
1349 Professional Services Managers Not Elsewhere Classified
Note
Professional services managers are responsible for planning, directing and coordinating the provision of specialized professional and technical services. Specialized qualifications and extensive experience relevant to one or more occupations classified in Major Group 2: Professionals, or Major Group 3: Technicians and Associate Professionals, are usually required.
",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,1341,Child care services managers,"Child care services managers plan, direct, coordinate and evaluate the provision of care for children in before-school, after-school, vacation and day care centres and services.
Tasks include - 
(a)  developing and implementing programmes to enhance the physical, social, emotional and intellectual development of young children;
(b)  establishing and monitoring budgets and determining allocation of funds for staff, supplies, materials, equipment and maintenance;
(c)  overseeing and coordinating the provision of care for children in before-school, after-school, day and vacation care centres;
(d)  directing and supervising child carers in providing care and supervision for young children;
(e)  managing physical facilities and making sure all buildings and equipment are maintained to ensure the centre is a safe area for children, staff and visitors;
(f)  reviewing and interpreting government codes, and developing procedures to meet codes (e.g. concerning safety and security);
(g)  monitoring children",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,1342,Health services managers,"Health services managers plan, direct, coordinate and evaluate the provision of clinical and community health care services in hospitals, clinics, public health agencies and similar organizations.
Tasks include - 
(a)  providing overall direction and management for the service, facility, organization or centre; 
(b)  directing, supervising and evaluating the work activities of medical, nursing, technical, clerical, service, maintenance and other personnel;
(c)  establishing objectives and evaluative or operational criteria for units they manage; 
(d)  directing or conducting recruitment, hiring and training of personnel;
(e)  developing, implementing and monitoring procedures, policies and performance standards for medical, nursing, technical and administrative staff;
(f)  monitoring the use of diagnostic services, inpatient beds, facilities and staff to ensure effective use of resources, and assess the need for additional staff, equipment and services;
(g)  controlling administrative operations such as budget planning, report preparation,sand expenditure on supplies, equipment and services;
(h)  liaising with other health and welfare service providers, boards and funding bodies to coordinate the provision of services;
(i)  advising government bodies about measures to improve health and welfare services and facilities; 
(j)  representing the organization in negotiations, and at conventions, seminars, public hearings and forums.
Examples of the occupations classified here:
-  Chief public health officer
-  Clinical director  
-  Community health care coordinator 
-  Director of nursing
-  Health facility administrator
-  Hospital matron
-  Medical administrator
Some related occupations classified elsewhere:
-  Aged care services manager - 1343
",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,1343,Aged care services managers,"Aged care services managers plan, direct, coordinate and evaluate the provision of residential and personal care services for individuals and families who are in need of such services due to the effects of ageing.
Tasks include - 
(a)  providing overall direction and management for a service, facility, organization or centre; 
(b)  directing, supervising and evaluating the work activities of medical, nursing, technical, clerical, service, maintenance and other personnel; 
(c)  establishing objectives and evaluative or operational criteria for units they manage; 
(d)  directing or conducting recruitment, hiring and training of personnel;
(e)  developing, implementing and monitoring procedures, policies and performance standards for nursing, personal care, technical and administrative staff; 
(f)  coordinating and administering welfare programmes and care services for the elderly;
(g)  controlling administrative operations such as budget planning, report preparation, and expenditure on supplies, equipment and services; 
(h)  liaising with other health and welfare providers, boards and funding bodies to coordinate the provision of services;
(i)  advising government bodies about measures to improve health and welfare services and facilities; 
(j)  representing the organization in negotiations, and at conventions, seminars, public hearings and forums.
Examples of occupations classified here:
-  Aged care home director
-  Community aged care coordinator 
-  Nursing home director
-  Retirement village coordinator
Some related occupations classified elsewhere:
-  Health services manager - 1342
",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,1344,Social welfare managers,"Social welfare managers plan, direct and coordinate the provision of social and community service programmes such as income support, family assistance, children",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,1345,Education managers,"Education managers plan, direct, coordinate and evaluate the educational and administrative aspects of education services, primary and secondary schools, colleges and faculties and departments in universities and other educational institutions.
Tasks include -
 (a)  determining educational programmes based on frameworks established by education authorities and governing bodies;
(b)  implementing systems and procedures to monitor school performance and student enrolments; 
(c)  directing administrative and clerical activities concerning student admissions and educational services;
(d)  controlling administrative operations such as budget planning, report preparation, and expenditure on supplies, equipment and services;
(e)  providing leadership and guidance to teaching, academic and administrative staff as well as to students;
(f)  evaluating the work of teachers and lecturers by visiting classrooms, observing teaching methods, reviewing instructional objectives and examining learning materials;
(g)  promoting the educational programme, and representing the service or institution in the wider community;
(h)  supervising the maintenance of educational facilities;
(i)  developing and enforcing a disciplinary code to create a safe and conducive environment for students and teachers;
(j)  organizing and implementing methods of raising additional funds in conjunction with parent and community groups and sponsors;
(k)  controlling selection, training and supervision of staff.
Examples of the occupations classified here:
-  College director
-  Dean (university)  
-  Head teacher
-  School principal
",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,1346,Financial and insurance services branch managers,"Financial and insurance services branch managers plan, direct and coordinate the branches of institutions that provide financial and insurance services, such as banks, building societies, credit unions and insurance companies. They provide advice and assistance to clients on financial and insurance matters.
Tasks include - 
(a)  planning, directing and coordinating the activities of staff in the branch;
(b)  establishing and maintaining relationships with individual and business customers;
(c)  providing advice and assistance to customers on their financial and insurance needs and on matters such as changes in law that may affect customers;
(d)  examining, evaluating and processing loan and insurance applications;
(e)  monitoring credit extension decisions;
(f)  conducting financial investigations;
(g)  overseeing the flow of cash and financial instruments, and the preparation of financial and regulatory reports;
(h)  approving or rejecting, or coordinating the approval or rejection of, lines of credit for commercial, real estate and personal loans;
(i)  coordinating cooperation with other branches of the company;
(j)  managing budgets, controlling expenditure and ensuring the efficient use of resources;
(k)  overseeing the selection, training and performance of staff.
Examples of the occupations classified here:
-  Bank manager
-  Building society manager
-  Credit union manager
-  Financial institution branch manager
-  Insurance agency manager
Some related occupations classified elsewhere:
-  Finance manager - 1211
-  Credit and loans officers - 3312
-  Insurance agent - 3321
",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,1349,Professional services managers not elsewhere classified,"This unit group covers managers who plan, direct, coordinate and evaluate the provision of specialized professional and technical services and are not classified in Minor Group 121: Business Services and Administration Managers, or elsewhere in Minor Group 134: Professional Services Managers. For instance, managers responsible for the provision of policing, correctional, library, legal and fire services are classified here.
In such cases tasks would include -
(a)  providing overall direction and management for a service, facility, organization or centre; 
(b)  developing, implementing and monitoring procedures, policies and standards for staff; 
(c)  directing, supervising and evaluating the work activities of professional, technical, clerical, service, maintenance and other personnel; 
(d)  monitoring and evaluating resources devoted to the provision of services;
(e)  controlling administrative operations such as budget planning, report preparation, and expenditure on supplies, equipment and services;
(f)  planning, directing and coordinating the provision of services;
(g)  coordinating cooperation with other service provision agencies in the same or related fields;
(h)  managing budgets, controlling expenditure and ensuring the efficient use of resources;
(i)  overseeing the selection, training and performance of staff.
Examples of the occupations classified here:
 -  Archives manager
 -  Art gallery manager
 -  Correctional services manager
 -  Legal service manager
 -  Library manager
 -  Museum manager
 -  Police superintendent
 -  Prison governor
Note
Professional services managers are responsible for planning, directing and coordinating the provision of specialized professional and technical services. Specialized qualifications and extensive experience relevant to one or more occupations classified in Major Group 2: Professionals, or Major Group 3: Technicians and Associate Professionals, are usually required.
",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,14,"Hospitality, retail and other services managers","Hospitality, retail and other services managers plan, organize and direct the operations of establishments which provide accommodation, hospitality, retail and other services. Competent performance in most occupations in this sub-major group requires skills at the third ISCO skill level.
Tasks performed by workers in this sub-major group usually include:  planning and organizing special functions, sporting, gaming and entertainment activities and the range and mix of products, stock levels and service standards; promoting and selling goods and services;  observing liquor, gaming, health and other laws and regulations;   developing and reviewing policies, programmes and procedures concerning customer relations and goods and services provided; promoting facilities for conferences, conventions and trade shows to potential customers; organizing the purchase and maintenance of transport vehicles, equipment and fuel, and transporting goods;  controlling the selection, training and supervision of staff;  ensuring compliance with occupational health and safety regulations.
Occupations in this sub-major group are classified into the following minor groups:
141 Hotel and Restaurant Managers
142 Retail and Wholesale Trade Managers
143 Other Services Managers 
Notes
Sub-major Group 14: Hospitality, Retail and Other Services Managers is for managers of establishments that provide services directly to the public, usually in organizations that are too small to have hierarchies of managers. Managers responsible for planning, directing and coordinating the provision of specialized professional and technical services that usually require specialized qualifications are classified in various unit groups in Sub-major Groups 12: Administrative and Commercial Managers and 13: Production and Specialized Services Managers.
Operators of small shops, guest houses, caf",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,141,Hotel and restaurant managers,"Hotel and restaurant managers plan, organize and direct the operations of establishments that provide accommodation, meals, beverages and other hospitality services.
Tasks performed usually include: planning and organizing special functions and sporting, gaming and entertainment activities; directing and overseeing reservation, reception, room service and housekeeping activities; observing liquor, gaming, health and other laws and regulations; monitoring quality at all stages of preparation and presentation of food and services; controlling the selection, training and supervision of staff; ensuring compliance with occupational health and safety regulations.
Occupations in this minor group are classified into the following unit groups:
1411 Hotel Managers
1412 Restaurant Managers
",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,1411,Hotel managers,"Hotel managers plan, organize and direct the operations of hotels, motels and similar establishments to provide guest accommodation and other services.
Tasks include - 
(a)  directing and overseeing reservation, reception, room service and housekeeping activities;
(b)  supervising security arrangements and garden and property maintenance;
(c)  planning and supervising bar, restaurant, function and conference activities;
(d)  observing liquor, gaming and other laws and regulations;
(e)  assessing and reviewing customer satisfaction;
(f)  overseeing accounting and purchasing activities;
(g)  undertaking budgeting for the establishment;
(h)  controlling selection, training and supervision of staff; 
(i)  ensuring compliance with occupational health and safety regulations;
(j)  providing guests with local tourism information, and arranging tours and transportation.
Examples of the occupations classified here:
-  Hotel manager
-  Motel manager
-  Youth hostel manager
Some related occupations classified elsewhere:
-  Bed and breakfast operator - 5152
Notes
Operators of small establishments, such as some bed and breakfast establishments and small guest houses that provide accommodation and limited meal services to clients effectively as paying guests in private households, and for whom the management and supervision of staff is not a significant component of the work, are classified in Unit Group 5152: Domestic Housekeepers.
Chief executive officers and specialized managers of hotel management companies or hotel chains are classified in the relevant unit group in Sub-major Groups 11 and 12.
",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,1412,Restaurant managers,"Restaurant managers plan, organize and direct the operations of caf",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,142,Retail and wholesale trade managers,"Retail and wholesale trade managers plan, organize, coordinate and control the operations of establishments that sell goods on a retail or wholesale basis. They are responsible for the budgets, staffing and strategic and operational direction of shops, or of organizational units within shops that sell particular types of product.
Tasks performed usually include: determining product mix, stock levels and service standards; formulating and implementing purchasing and marketing policies, and setting prices; promoting and advertising the establishment's goods and services; maintaining records of stock levels and financial transactions; undertaking budgeting for the establishment; controlling selection, training and supervision of staff; ensuring compliance with occupational health and safety regulations.
Occupations in this minor group are classified into the following unit group:
1420 Retail and Wholesale Trade Managers
Notes
Retail and wholesale trade managers are frequently employed in relatively small establishments that do not have a hierarchy of managers. The managers of large retail establishments such as supermarkets and department stores, however, should also be classified in this group, although such establishments may have a hierarchy of managers and supervisors. General managers of groups of establishments such as supermarket or department store chains are classified, however, in Unit Group 1120: Managing Directors and Chief Executives. 
Operators of small shops for whom the management and supervision of staff is not a significant component of the work are classified in Unit Group 5221: Shopkeepers. 
Staff who control and direct the activities of shop sales assistants, checkout operators and other workers, but who do not take responsibility for determining product mix, overall setting of prices, budgets and staffing levels, selection and recruitment are classified in Unit Group 5222: Shop Supervisors.
",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,1420,Retail and wholesale trade managers,"Retail and wholesale trade managers, plan, organize, coordinate and control the operations of establishments that sell goods on a retail or wholesale basis. They are responsible for the budgets, staffing and strategic and operational direction of shops, or of organizational units within shops that sell particular types of product.
Tasks include - 
(a)  determining product mix, stock levels and service standards; 
(b)  formulating and implementing purchasing and marketing policies, and setting prices; 
(c)  promoting and advertising the establishment",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,143,Other services managers,"Other services managers plan, organize and control the operations of establishments that provide sporting, cultural, recreational, travel, customer contact and other amenity services.
Tasks performed usually include: planning and organizing the range and mix of services or activities provided; ensuring that facilities are kept clean and in good condition; keeping abreast of new trends and developments relevant to the service provided; advising on the facilities available and promoting publicity; checking and keeping custody of all cash receipts and making regular stock checks; establishing and managing budgets; controlling expenditure and ensuring the efficient use of resources; planning and directing daily operations; controlling the selection, supervision and performance of staff; ensuring compliance with health and safety requirements.
Occupations in this minor group are classified into the following unit groups:
1431 Sports, Recreation and Cultural Centre Managers
1439 Services Managers Not Elsewhere Classified
",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,1431,"Sports, recreation and cultural centre managers","Sports, recreation and cultural centre managers plan, organize and control the operations of establishments that provide sporting, artistic, theatrical and other recreational and amenity services.
Tasks include -
(a)  planning and organizing the range and mix of entertainment, attractions, cultural activities and sports and fitness programmes to be offered by the centre; 
(b)  ensuring that facilities are kept clean and in good condition;
(c)  keeping abreast of new trends and developments in the creative arts and arranging theatrical productions and performances by bands and orchestras;
(d)  advising on the facilities available and promoting publicity in relation to events, shows and activities;
(e)  checking and keeping custody of all cash receipts and making regular stock checks;
(f)  establishing and managing budgets, controlling expenditure and ensuring the efficient use of resources;
(g)  planning and directing daily operations;
(h)  controlling the selection, supervision and performance of staff;
(i)  ensuring compliance with health and safety regulations.
Examples of the occupations classified here:
-  Amusement park manager
-  Billiards or pool hall manager
-  Casino manager
-  Cinema manager
-  Leisure centre manager
-  Riding school manager
-  Sports centre manager
-  Theatre manager
-  Theme park manager

Some related occupations classified elsewhere:
-  Art gallery manager - 1349
-  Library manager - 1349
-  Museum manager - 1349
",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
5,accounting manager,"","Accounting managers assume responsibility for all accounting activities relating to financial reporting. They develop and maintain accounting principles and procedures to ensure timely and accurate financial statements issued, supervise accounting staff and manage the accounting activities within the appropriate time frame and budget.",ISCOGroup,1439,Services managers not elsewhere classified,"This unit group covers managers that plan, direct and coordinate the provision of services and are not classified in Sub-major Group 13: Production and Specialized Services Managers or elsewhere in Sub-major Group 14: Hospitality, Retail and Other Services Managers. For instance, managers of travel agencies, conference centres, contact centres and shopping centres are classified here.
Examples of the occupations classified here:
-  Camp site manager
-  Caravan park manager
-  Conference centre manager 
-  Contact centre manager
-  Shopping centre manager
-  Travel agency manager
Note
Excluded from this unit group are occupations that involve managing the provision of specialized professional and technical services and require specialized qualifications and experience relevant to one or more occupations classified in Major Group 2:  Professionals or in Major Group 3: Technicians and Associate Professionals. These managerial occupations are classified in various unit groups in Sub-major Groups 12: Administrative and Commercial Managers and 13: Production and Specialized Services Managers.
",optional,knowledge,,0,tłumaczenia poświadczone i specjalistyczne,1,0
